age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
32,admin.,single,secondary,no,620,0,0,cellular,17,apr,211,2,343,3,failure,0
30,management,married,tertiary,no,900,0,0,cellular,18,nov,123,1,124,2,failure,0
69,retired,divorced,secondary,no,4572,0,0,telephone,27,oct,146,2,56,1,other,1
42,blue-collar,married,secondary,no,-336,1,0,cellular,13,may,318,3,303,2,failure,0
71,retired,married,primary,no,3230,0,0,cellular,24,may,341,2,133,3,failure,1
30,blue-collar,married,secondary,no,246,1,0,cellular,17,apr,191,1,150,7,failure,0
49,technician,married,primary,no,1569,0,0,cellular,14,jan,470,1,196,1,other,0
55,admin.,married,secondary,no,499,1,1,cellular,20,apr,124,4,150,1,other,0
43,blue-collar,married,primary,no,223,1,0,cellular,4,feb,112,2,204,2,other,0
42,blue-collar,married,primary,no,-97,1,0,cellular,3,feb,216,4,271,5,failure,0
27,admin.,single,secondary,no,3529,0,1,cellular,5,mar,162,1,179,2,failure,0
25,technician,single,secondary,no,3843,0,0,cellular,18,oct,159,2,95,2,failure,0
38,services,married,secondary,no,304,0,1,cellular,2,feb,238,1,214,1,failure,0
27,blue-collar,single,secondary,no,20,1,0,cellular,15,may,175,1,364,3,other,0
19,student,single,primary,no,103,0,0,cellular,18,jan,177,2,95,4,failure,0
33,blue-collar,married,secondary,no,1,1,0,cellular,15,may,67,4,178,3,failure,0
51,management,married,tertiary,no,0,1,1,cellular,19,aug,263,1,84,1,other,0
34,admin.,single,secondary,no,0,1,0,cellular,17,nov,214,1,174,2,failure,0
34,services,married,secondary,no,382,1,1,cellular,4,feb,494,2,198,7,failure,0
45,blue-collar,single,primary,no,116,1,0,cellular,15,may,16,5,365,1,failure,0
50,self-employed,married,secondary,no,1878,1,1,cellular,20,nov,45,2,181,11,failure,0
43,blue-collar,married,primary,no,18,1,0,cellular,14,may,131,2,370,3,other,0
47,entrepreneur,divorced,secondary,no,392,1,1,cellular,16,apr,279,3,148,1,failure,0
37,entrepreneur,married,secondary,no,2971,0,0,cellular,17,nov,361,2,188,11,other,0
41,unemployed,single,secondary,no,75,1,0,cellular,8,may,103,2,344,1,failure,0
44,admin.,married,secondary,no,429,1,1,cellular,18,may,35,3,349,32,failure,0
30,management,single,tertiary,no,697,0,0,cellular,29,oct,215,3,80,5,success,1
34,blue-collar,married,secondary,no,175,1,0,cellular,14,may,50,2,364,2,failure,0
29,technician,single,secondary,no,674,0,0,cellular,30,apr,483,1,13,5,success,1
23,student,single,primary,no,1235,0,0,cellular,11,sep,122,2,91,3,failure,0
34,management,married,tertiary,no,436,1,0,cellular,17,apr,28,1,345,1,failure,0
36,management,single,tertiary,no,671,1,0,cellular,1,sep,161,1,457,2,failure,0
30,blue-collar,married,secondary,no,-97,1,1,cellular,14,may,255,1,356,1,other,0
31,technician,single,tertiary,no,-241,1,0,cellular,18,may,333,2,355,1,failure,0
37,blue-collar,married,secondary,no,590,1,0,cellular,17,apr,37,1,343,2,failure,0
50,technician,married,secondary,no,0,1,0,cellular,6,may,327,1,356,1,other,0
32,technician,single,tertiary,no,2626,1,1,cellular,7,may,217,2,351,2,other,0
41,technician,married,secondary,no,636,1,0,cellular,21,nov,1055,1,177,1,other,0
42,admin.,married,secondary,no,8238,1,1,cellular,16,apr,102,2,149,5,other,0
32,entrepreneur,single,primary,no,1770,0,1,cellular,4,feb,206,2,188,6,failure,0
37,technician,married,secondary,no,1109,1,0,cellular,12,may,62,1,354,5,failure,0
54,blue-collar,married,primary,no,1311,0,0,telephone,15,oct,485,3,184,3,failure,1
55,blue-collar,married,secondary,no,1765,1,0,cellular,5,feb,445,1,267,1,failure,0
37,technician,married,secondary,no,24,1,0,cellular,13,aug,136,1,105,2,failure,0
46,blue-collar,married,secondary,no,1723,0,0,cellular,26,apr,102,3,192,4,other,0
52,management,married,tertiary,no,583,0,0,cellular,18,aug,61,1,84,1,failure,0
32,admin.,single,secondary,no,457,0,0,cellular,26,jul,109,3,455,2,failure,0
35,services,married,secondary,no,1659,1,0,cellular,3,feb,149,3,215,1,failure,0
38,admin.,married,secondary,no,11303,0,0,cellular,28,dec,473,2,216,2,failure,1
31,blue-collar,single,secondary,no,855,1,0,cellular,16,apr,94,1,317,2,failure,0
32,management,single,tertiary,no,935,0,0,cellular,10,aug,161,2,375,5,failure,1
53,services,married,secondary,no,660,0,0,cellular,2,feb,210,1,272,2,failure,0
55,management,married,tertiary,no,505,1,0,cellular,17,apr,58,1,316,1,other,0
38,blue-collar,divorced,secondary,no,614,1,0,cellular,16,apr,314,2,331,1,failure,0
39,blue-collar,married,secondary,no,1102,1,0,cellular,15,may,124,1,357,3,failure,0
26,student,single,secondary,no,1608,0,0,cellular,10,aug,89,2,102,2,success,0
39,management,married,tertiary,no,0,0,0,cellular,30,apr,342,3,22,3,other,1
42,admin.,single,secondary,no,400,1,0,cellular,3,feb,198,5,244,6,failure,0
35,blue-collar,married,secondary,no,270,1,1,cellular,6,apr,332,2,335,1,failure,0
42,blue-collar,married,secondary,no,2152,1,0,cellular,5,may,319,2,169,1,failure,0
45,admin.,married,secondary,no,476,0,0,cellular,6,aug,356,1,364,1,other,1
34,technician,married,secondary,no,-74,1,0,cellular,7,jul,98,2,347,4,failure,0
60,services,married,tertiary,no,4256,1,0,cellular,16,nov,200,1,92,4,success,1
77,retired,married,primary,no,1492,0,0,telephone,1,sep,663,1,208,2,other,0
33,blue-collar,married,secondary,no,0,1,0,cellular,17,nov,809,3,181,1,other,0
41,retired,single,primary,no,0,0,0,cellular,8,may,239,1,368,2,failure,0
60,technician,married,secondary,no,316,0,0,cellular,4,may,545,2,263,4,failure,1
31,blue-collar,single,secondary,no,178,1,0,cellular,15,may,415,1,360,5,failure,0
45,entrepreneur,married,primary,no,58,1,0,telephone,13,may,119,3,371,3,failure,0
31,management,divorced,tertiary,no,106,1,0,cellular,5,feb,67,2,202,1,failure,0
28,self-employed,single,tertiary,no,159,0,0,cellular,14,oct,246,2,420,2,other,1
38,admin.,married,secondary,no,0,0,0,telephone,17,nov,599,2,158,8,other,0
37,blue-collar,single,primary,no,275,1,0,cellular,11,may,103,1,367,1,other,0
50,unemployed,married,tertiary,no,377,0,0,cellular,6,apr,283,1,319,3,failure,0
68,retired,married,tertiary,no,2812,0,0,cellular,3,feb,279,2,181,1,failure,1
35,technician,married,secondary,no,149,1,0,cellular,29,jan,99,1,245,2,failure,0
36,technician,married,secondary,no,1345,1,0,cellular,18,nov,82,1,172,3,failure,0
50,admin.,single,secondary,no,167,0,1,cellular,4,feb,346,2,191,3,failure,0
32,technician,married,tertiary,no,4089,0,0,cellular,26,may,114,7,287,3,failure,0
32,management,married,tertiary,no,141,1,0,cellular,4,may,78,3,89,9,success,0
49,entrepreneur,married,tertiary,no,4976,1,0,cellular,13,may,36,9,173,1,failure,0
40,blue-collar,married,primary,no,98,1,0,cellular,11,may,240,2,343,5,failure,0
50,admin.,divorced,secondary,no,381,0,0,cellular,5,feb,519,1,212,2,other,0
42,admin.,single,secondary,no,2790,1,0,cellular,7,may,425,1,336,1,failure,0
33,management,single,tertiary,no,2465,0,0,cellular,16,nov,139,2,95,1,success,0
32,technician,divorced,secondary,no,202,1,0,cellular,4,feb,429,1,201,1,failure,0
29,admin.,single,secondary,no,460,1,0,cellular,18,may,191,2,357,6,success,0
54,technician,married,secondary,no,10185,0,0,cellular,12,feb,251,1,186,3,success,1
50,management,married,secondary,no,0,1,0,cellular,20,nov,152,1,190,1,failure,0
49,management,married,tertiary,no,1167,1,1,cellular,24,sep,249,1,91,14,success,1
33,admin.,single,secondary,no,289,0,0,cellular,3,feb,515,3,6,13,other,0
52,services,married,secondary,no,540,1,0,cellular,11,may,154,2,340,2,failure,0
48,blue-collar,married,secondary,no,1230,1,0,cellular,12,nov,169,1,196,2,success,1
48,technician,single,secondary,no,1245,0,0,cellular,13,oct,169,1,134,1,other,0
40,technician,single,tertiary,no,1646,1,0,cellular,2,feb,215,1,242,2,failure,1
28,self-employed,single,tertiary,no,805,0,0,cellular,12,nov,116,5,170,2,failure,0
47,admin.,married,secondary,no,1210,0,0,cellular,26,oct,604,1,91,4,failure,1
47,housemaid,married,secondary,no,3940,1,0,cellular,9,nov,171,2,96,5,success,0
55,blue-collar,married,primary,no,781,1,0,cellular,3,feb,112,3,270,2,failure,0
29,admin.,married,secondary,no,503,0,1,cellular,5,feb,433,1,199,2,failure,0
38,housemaid,divorced,tertiary,no,4312,0,0,cellular,15,may,67,4,175,6,failure,0
59,management,single,secondary,no,671,1,1,cellular,29,jan,219,2,259,5,failure,0
35,management,single,tertiary,no,2646,0,0,cellular,13,oct,221,1,182,1,success,1
64,management,married,tertiary,no,5112,0,0,telephone,19,oct,898,7,137,11,other,1
33,blue-collar,divorced,secondary,no,880,1,1,cellular,29,jan,263,3,239,1,failure,0
52,management,married,tertiary,no,0,1,1,cellular,7,may,541,3,343,5,failure,0
57,services,divorced,secondary,no,4664,0,0,cellular,21,nov,22,4,114,1,failure,0
47,blue-collar,married,secondary,no,2428,1,0,cellular,20,nov,9,6,177,16,other,0
40,technician,married,secondary,no,372,1,0,cellular,21,nov,365,1,100,2,failure,0
31,admin.,single,secondary,no,554,1,0,cellular,11,feb,80,1,6,1,failure,0
43,admin.,divorced,secondary,no,1076,1,0,cellular,12,may,223,1,363,1,failure,0
39,unemployed,married,primary,no,1147,1,1,cellular,6,may,232,2,363,5,failure,0
33,blue-collar,married,primary,no,1002,1,0,cellular,20,apr,92,2,325,4,failure,0
26,blue-collar,single,secondary,no,384,1,0,cellular,18,may,16,1,364,2,other,0
58,admin.,married,secondary,no,3927,0,0,cellular,11,oct,124,3,363,1,failure,0
29,student,single,secondary,no,1377,1,0,cellular,3,aug,248,1,446,2,success,1
27,student,single,tertiary,no,118,0,0,cellular,31,aug,160,3,98,1,failure,1
47,admin.,divorced,primary,no,1095,1,0,cellular,18,nov,171,1,110,2,other,0
35,blue-collar,single,secondary,no,0,1,0,cellular,5,feb,155,3,254,1,other,0
44,unemployed,married,secondary,no,0,1,0,cellular,2,feb,699,1,272,1,failure,1
37,blue-collar,married,primary,no,3574,1,0,cellular,19,nov,178,1,170,2,failure,0
34,management,single,tertiary,no,6707,1,0,cellular,20,apr,16,3,154,4,other,0
44,blue-collar,married,secondary,no,3060,1,0,cellular,20,nov,113,1,189,2,failure,0
51,technician,single,secondary,no,-463,1,0,cellular,5,may,496,1,343,3,failure,0
58,blue-collar,married,secondary,no,6004,1,0,cellular,13,may,133,1,274,6,failure,0
23,technician,single,secondary,no,283,1,0,cellular,22,sep,175,1,184,2,success,1
26,self-employed,single,secondary,no,1242,1,0,cellular,5,feb,205,2,253,2,success,0
38,blue-collar,divorced,secondary,no,814,1,0,cellular,21,nov,1166,1,155,3,other,0
41,management,married,tertiary,no,27696,0,0,cellular,12,aug,147,2,104,1,failure,1
33,management,married,tertiary,no,287,1,0,cellular,15,may,199,2,274,3,other,0
23,student,single,secondary,no,0,0,0,cellular,30,apr,297,1,83,6,success,1
44,technician,divorced,secondary,no,14,0,0,cellular,13,nov,167,1,92,1,success,1
42,blue-collar,married,primary,no,201,1,0,cellular,30,apr,841,1,85,2,failure,1
46,admin.,divorced,secondary,no,2087,0,0,cellular,1,jun,111,1,119,4,other,0
43,services,married,secondary,no,2478,1,0,cellular,28,jan,347,1,230,1,failure,0
37,management,married,tertiary,no,1113,0,0,cellular,1,sep,265,2,183,2,success,1
34,blue-collar,divorced,primary,no,390,1,0,cellular,15,may,372,2,371,2,success,0
37,blue-collar,single,secondary,no,3111,1,0,cellular,21,nov,9,3,185,2,failure,0
37,blue-collar,married,secondary,no,-129,1,0,cellular,20,apr,123,4,328,1,other,0
47,entrepreneur,single,tertiary,no,77,1,1,cellular,7,may,308,1,335,3,failure,0
56,blue-collar,divorced,primary,no,190,1,0,cellular,12,may,15,8,351,9,other,0
50,blue-collar,divorced,secondary,no,203,1,0,telephone,19,nov,265,1,127,4,other,0
44,blue-collar,married,primary,no,4581,1,0,cellular,15,apr,520,3,146,2,failure,0
38,services,married,secondary,no,-349,1,0,cellular,20,apr,111,2,328,5,failure,0
28,student,single,tertiary,no,3,0,0,cellular,11,nov,135,2,148,1,other,0
44,technician,married,secondary,no,2626,1,0,cellular,18,nov,170,2,188,3,failure,0
36,management,single,tertiary,no,1496,1,0,cellular,18,may,40,1,269,4,failure,0
39,technician,divorced,secondary,no,385,0,0,cellular,26,aug,143,1,93,1,failure,0
38,management,married,tertiary,no,413,0,0,cellular,13,oct,252,2,183,3,success,1
41,blue-collar,divorced,primary,no,548,1,1,cellular,4,feb,149,1,250,1,failure,0
30,technician,single,secondary,no,1395,1,0,cellular,15,may,199,2,354,1,failure,0
36,technician,single,secondary,no,27,1,0,cellular,9,feb,631,1,260,2,success,1
53,services,divorced,primary,no,146,1,0,cellular,14,may,149,1,370,1,failure,0
39,blue-collar,single,primary,no,581,1,0,cellular,7,apr,620,1,39,2,success,0
37,technician,single,tertiary,no,6101,0,0,cellular,4,may,60,5,87,1,success,0
38,blue-collar,single,secondary,no,0,0,0,cellular,13,aug,255,2,105,1,failure,0
53,management,single,secondary,no,5558,1,0,cellular,21,nov,81,6,189,3,failure,0
52,unemployed,married,secondary,no,94,0,0,cellular,10,feb,153,1,92,13,success,1
28,blue-collar,single,secondary,no,-267,1,0,cellular,15,may,145,2,329,4,failure,0
32,admin.,single,tertiary,no,4041,0,0,cellular,7,aug,325,1,99,2,success,0
41,blue-collar,married,secondary,no,1539,1,0,cellular,21,nov,139,6,130,3,failure,0
26,management,single,tertiary,no,9447,0,0,cellular,4,sep,113,1,100,2,other,0
34,admin.,single,secondary,no,303,0,0,cellular,4,jun,282,3,126,3,failure,1
35,blue-collar,married,secondary,no,911,1,0,cellular,20,nov,434,2,181,5,other,0
27,admin.,single,tertiary,no,3672,1,0,cellular,15,may,157,2,351,5,failure,0
73,retired,married,secondary,no,2850,0,0,cellular,19,apr,184,2,185,3,failure,0
26,student,single,secondary,no,620,0,0,cellular,22,may,223,1,94,1,success,1
40,admin.,married,secondary,no,2591,1,1,cellular,7,apr,389,1,266,2,other,0
28,blue-collar,married,secondary,no,61,1,0,cellular,11,feb,253,1,174,4,success,1
39,housemaid,married,secondary,no,4136,1,0,cellular,19,nov,194,2,170,3,failure,0
40,self-employed,married,tertiary,no,13669,0,0,cellular,15,oct,138,1,136,8,other,0
45,blue-collar,married,secondary,no,776,1,0,cellular,6,feb,232,4,253,1,failure,0
39,services,single,secondary,no,7066,1,0,cellular,15,may,667,3,357,3,other,1
52,blue-collar,married,primary,no,4793,1,0,telephone,21,nov,61,3,168,2,failure,0
35,blue-collar,married,secondary,no,199,1,0,cellular,17,apr,203,1,344,3,failure,0
35,technician,single,secondary,no,1227,0,0,cellular,30,jul,1005,5,134,10,success,1
39,admin.,married,secondary,no,0,0,0,cellular,27,jan,366,1,436,10,failure,1
42,unemployed,married,secondary,no,8131,1,0,cellular,21,nov,173,4,175,1,failure,0
41,admin.,single,secondary,no,90,1,0,cellular,15,may,77,2,347,4,failure,0
53,blue-collar,married,secondary,no,913,1,0,cellular,7,may,213,1,288,1,failure,0
45,self-employed,divorced,secondary,no,1966,1,0,cellular,4,feb,76,2,204,3,other,0
37,admin.,married,secondary,no,96,0,0,cellular,7,aug,155,1,99,2,success,1
33,blue-collar,married,primary,no,1138,1,1,cellular,15,may,122,2,343,4,failure,0
31,technician,married,tertiary,no,702,0,1,cellular,29,jan,157,3,182,29,failure,0
37,management,single,tertiary,no,1093,1,0,cellular,21,nov,21,6,113,2,other,0
56,admin.,divorced,secondary,no,0,0,0,cellular,18,nov,100,1,154,2,failure,0
47,admin.,single,secondary,no,3957,1,0,telephone,11,may,58,3,334,3,other,0
32,technician,single,secondary,no,230,1,0,cellular,18,may,442,1,266,8,failure,1
44,admin.,divorced,secondary,no,777,1,0,cellular,18,may,517,3,350,2,failure,0
66,retired,married,tertiary,no,1948,0,0,cellular,29,oct,106,2,269,2,failure,1
38,admin.,single,secondary,no,115,0,0,cellular,5,aug,250,3,182,10,failure,0
40,self-employed,married,secondary,no,311,1,0,cellular,6,may,205,1,351,2,failure,0
47,management,married,tertiary,no,2351,0,0,cellular,2,jun,163,2,84,1,success,1
39,technician,single,secondary,no,1685,1,0,cellular,8,may,319,1,368,1,failure,0
29,management,married,tertiary,no,103,1,0,cellular,17,apr,368,1,336,2,failure,0
43,self-employed,married,tertiary,no,3157,0,0,cellular,21,apr,381,2,330,17,other,0
42,management,married,tertiary,no,0,0,1,telephone,12,may,139,3,361,4,failure,0
36,services,single,secondary,no,1482,1,0,cellular,18,nov,177,2,174,1,other,0
43,blue-collar,married,secondary,no,117,1,0,cellular,14,may,73,1,370,1,failure,0
25,admin.,married,secondary,no,541,1,0,cellular,15,may,607,1,344,4,failure,0
22,student,single,secondary,no,310,1,0,cellular,6,may,903,2,355,1,other,0
42,management,married,primary,no,5310,1,0,cellular,25,nov,968,2,97,4,success,1
30,technician,married,secondary,no,274,1,1,cellular,21,nov,105,5,102,2,failure,0
33,management,married,tertiary,no,1514,0,0,cellular,10,aug,447,1,728,2,failure,1
23,services,single,secondary,no,279,1,0,cellular,18,may,843,1,370,1,failure,1
48,blue-collar,married,primary,no,1092,0,1,cellular,18,nov,79,1,172,8,failure,0
32,admin.,single,secondary,no,299,1,0,cellular,20,apr,177,2,348,2,failure,0
29,technician,single,tertiary,no,865,0,0,cellular,17,may,248,3,243,1,failure,0
22,student,single,secondary,no,2488,0,0,cellular,8,nov,449,2,38,10,other,1
44,management,single,secondary,no,-228,1,1,cellular,13,may,38,1,362,2,failure,0
31,management,single,tertiary,no,596,0,0,cellular,17,dec,184,6,196,2,failure,0
56,management,married,tertiary,no,12356,1,0,cellular,26,may,410,1,551,5,other,1
38,technician,single,secondary,no,884,1,1,cellular,19,nov,295,1,111,2,failure,0
37,blue-collar,married,secondary,no,723,1,0,cellular,18,nov,119,1,110,2,failure,0
24,management,single,tertiary,no,1004,1,0,cellular,5,jun,133,1,67,2,failure,0
55,technician,married,secondary,no,6958,1,1,cellular,21,nov,325,5,192,2,failure,0
33,services,single,secondary,no,187,1,0,cellular,20,apr,168,3,326,1,failure,0
26,student,single,secondary,no,108,0,0,cellular,21,oct,235,1,175,3,success,0
56,management,married,secondary,no,0,0,0,cellular,27,oct,298,1,111,8,other,1
20,student,single,primary,no,0,0,0,cellular,2,nov,69,4,182,4,failure,0
40,blue-collar,married,primary,no,1397,1,0,telephone,12,may,58,2,334,1,failure,0
36,management,married,tertiary,no,753,0,0,cellular,26,may,71,5,40,4,failure,0
41,technician,married,secondary,no,2152,0,0,cellular,30,sep,134,1,121,1,other,0
29,services,married,secondary,no,0,1,1,cellular,6,may,315,1,281,15,other,0
49,blue-collar,married,secondary,no,1730,1,0,cellular,4,aug,605,2,92,4,success,1
38,services,married,secondary,no,5293,1,0,cellular,21,nov,1199,3,155,3,other,0
39,technician,married,secondary,no,4101,1,0,cellular,18,feb,146,2,264,1,other,1
34,technician,single,secondary,no,105,1,0,cellular,17,nov,303,1,196,2,failure,0
35,blue-collar,married,secondary,no,6411,1,1,cellular,30,jan,144,1,266,2,failure,0
75,blue-collar,married,secondary,no,6053,0,0,cellular,11,feb,865,2,190,1,failure,0
40,blue-collar,single,secondary,no,169,1,0,cellular,20,apr,214,1,346,1,failure,0
45,technician,divorced,secondary,no,-357,1,1,cellular,18,may,618,1,355,2,failure,1
52,blue-collar,married,secondary,no,26,1,0,cellular,8,may,191,2,368,1,failure,0
30,blue-collar,married,primary,no,236,1,0,cellular,13,may,44,1,364,1,failure,0
42,blue-collar,married,secondary,no,366,1,0,cellular,22,may,324,1,106,1,failure,1
43,admin.,single,secondary,no,1707,1,0,cellular,6,sep,369,3,504,5,other,1
36,technician,single,secondary,no,144,0,0,cellular,26,may,87,1,308,2,failure,0
58,technician,married,secondary,no,7554,0,0,telephone,9,feb,167,1,469,1,success,0
30,unemployed,single,tertiary,no,4082,0,0,telephone,14,jun,215,1,459,17,other,0
